Data/Hora,RMS,Peak,Clipping,Clipping_pct,SNR,Diagnóstico,Participantes
2026-05-25 07:39:44,0.0001,0.0005,0,0.0000,-1.12,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 07:39:46,0.0001,0.0007,0,0.0000,-1.48,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 07:39:49,0.0001,0.0006,0,0.0000,-1.18,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 07:39:51,0.0001,0.0006,0,0.0000,-0.97,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 07:39:53,0.0001,0.0006,0,0.0000,-1.17,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 07:39:56,0.0001,0.0006,0,0.0000,-1.48,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 07:39:58,0.0001,0.0005,0,0.0000,-1.35,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 07:40:00,0.0001,0.0005,0,0.0000,-1.70,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 07:40:03,0.0001,0.0005,0,0.0000,-1.26,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 07:40:05,0.0001,0.0006,0,0.0000,-1.42,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 07:40:08,0.0001,0.0005,0,0.0000,-1.52,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 07:40:10,0.0001,0.0005,0,0.0000,-1.61,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 07:40:12,0.0001,0.0005,0,0.0000,-2.02,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 07:40:15,0.0001,0.0006,0,0.0000,-1.89,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 07:40:17,0.0001,0.0005,0,0.0000,-1.74,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 07:40:19,0.0001,0.0005,0,0.0000,-1.36,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 07:40:22,0.0001,0.0005,0,0.0000,-0.99,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 07:40:24,0.0001,0.0006,0,0.0000,-1.65,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 07:40:26,0.0007,0.0075,0,0.0000,13.16,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 07:40:29,0.0148,0.1111,0,0.0000,27.79,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 07:40:31,0.0296,0.1785,0,0.0000,39.80,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 07:40:33,0.0434,0.1833,0,0.0000,12.51,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 07:40:36,0.0223,0.1785,0,0.0000,32.83,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 07:40:38,0.0264,0.1668,0,0.0000,30.62,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 07:40:41,0.0313,0.1460,0,0.0000,20.88,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 07:40:43,0.0226,0.1793,0,0.0000,7.88,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 07:40:45,0.0159,0.1812,0,0.0000,28.93,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 07:40:48,0.0240,0.1679,0,0.0000,16.25,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 07:40:50,0.0305,0.1819,0,0.0000,18.76,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 07:40:52,0.0247,0.1862,0,0.0000,7.86,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 07:40:55,0.0305,0.1666,0,0.0000,21.71,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 07:40:57,0.0226,0.1444,0,0.0000,34.32,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 07:40:59,0.0313,0.1408,0,0.0000,6.90,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 07:41:02,0.0178,0.1823,0,0.0000,43.38,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 07:41:04,0.0294,0.1661,0,0.0000,16.97,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 07:41:06,0.0406,0.1544,0,0.0000,10.45,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 07:41:09,0.0224,0.1613,0,0.0000,-4.93,Muito baixo (Ruído moderado),Also invited 1; Sala Up
2026-05-25 07:41:11,0.0243,0.1433,0,0.0000,23.28,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 07:41:13,0.0336,0.1775,0,0.0000,40.51,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 07:41:16,0.0181,0.1650,0,0.0000,39.41,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 07:41:18,0.0341,0.1630,0,0.0000,45.68,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 07:41:20,0.0284,0.1974,0,0.0000,28.89,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 07:41:23,0.0365,0.1500,0,0.0000,35.80,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 07:41:25,0.0143,0.1619,0,0.0000,16.31,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 07:41:27,0.0366,0.1414,0,0.0000,44.44,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 07:41:30,0.0098,0.1228,0,0.0000,13.32,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 07:41:32,0.0330,0.1598,0,0.0000,13.85,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 07:41:34,0.0255,0.1712,0,0.0000,40.12,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 07:41:37,0.0502,0.1686,0,0.0000,7.53,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 07:41:39,0.0394,0.1684,0,0.0000,46.81,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 07:41:42,0.0393,0.1628,0,0.0000,24.95,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 07:41:44,0.0034,0.0425,0,0.0000,17.20,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 07:41:46,0.0002,0.0026,0,0.0000,5.61,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 07:41:49,0.0217,0.1607,0,0.0000,33.67,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 07:41:51,0.0201,0.1788,0,0.0000,31.85,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 07:41:53,0.0368,0.1781,0,0.0000,32.83,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 07:41:56,0.0238,0.1546,0,0.0000,28.97,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 07:41:58,0.0327,0.1695,0,0.0000,22.54,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 07:42:00,0.0335,0.1525,0,0.0000,19.07,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 07:42:03,0.0415,0.1591,0,0.0000,40.12,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 07:42:05,0.0211,0.1625,0,0.0000,30.89,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 07:42:07,0.0387,0.1703,0,0.0000,13.85,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 07:42:10,0.0295,0.1353,0,0.0000,13.18,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 07:42:12,0.0295,0.1704,0,0.0000,25.91,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 07:42:14,0.0333,0.1567,0,0.0000,34.81,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 07:42:17,0.0245,0.1511,0,0.0000,14.86,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 07:42:19,0.0244,0.1749,0,0.0000,28.54,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 07:42:21,0.0199,0.1532,0,0.0000,26.67,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 07:42:24,0.0377,0.1643,0,0.0000,14.70,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 07:42:26,0.0172,0.1198,0,0.0000,-1.31,Muito baixo (Ruído moderado),Also invited 1; Sala Up
2026-05-25 07:42:28,0.0197,0.1579,0,0.0000,25.55,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 07:42:31,0.0330,0.1573,0,0.0000,26.54,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 07:42:33,0.0373,0.1834,0,0.0000,33.68,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 07:42:35,0.0288,0.1626,0,0.0000,7.26,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 07:42:38,0.0417,0.1513,0,0.0000,6.14,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 07:42:40,0.0461,0.1679,0,0.0000,39.93,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 07:42:43,0.0425,0.1534,0,0.0000,37.62,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 07:42:45,0.0403,0.1756,0,0.0000,8.49,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 07:42:47,0.0277,0.1527,0,0.0000,7.51,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 07:42:50,0.0001,0.0021,0,0.0000,-1.14,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 07:42:52,0.0001,0.0006,0,0.0000,-0.72,Muito baixo (Silêncio),Also invited 1; Sala Up
