Data/Hora,RMS,Peak,Clipping,Clipping_pct,SNR,Diagnóstico,Participantes
2026-05-25 09:01:07,0.0280,0.1507,0,0.0000,27.78,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:01:10,0.0229,0.1687,0,0.0000,22.57,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:01:12,0.0194,0.1715,0,0.0000,29.25,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:01:14,0.0201,0.1845,0,0.0000,37.89,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:01:17,0.0236,0.1881,0,0.0000,49.45,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:01:19,0.0188,0.1797,0,0.0000,44.73,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:01:22,0.0247,0.1902,0,0.0000,38.60,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:01:24,0.0344,0.1910,0,0.0000,32.34,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:01:26,0.0118,0.1063,0,0.0000,29.75,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:01:29,0.0155,0.1242,0,0.0000,42.18,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:01:31,0.0231,0.1875,0,0.0000,33.95,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:01:33,0.0086,0.0815,0,0.0000,32.05,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 09:01:36,0.0213,0.1869,0,0.0000,29.14,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:01:38,0.0109,0.1115,0,0.0000,25.62,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:01:41,0.0207,0.1972,0,0.0000,35.79,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:01:43,0.0254,0.1862,0,0.0000,42.65,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:01:45,0.0162,0.1311,0,0.0000,21.13,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:01:48,0.0156,0.1204,0,0.0000,41.23,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:01:50,0.0196,0.1863,0,0.0000,42.30,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:01:52,0.0260,0.1854,0,0.0000,25.96,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:01:55,0.0207,0.1918,0,0.0000,43.84,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:01:57,0.0027,0.0307,0,0.0000,27.99,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 09:02:00,0.0052,0.0707,0,0.0000,12.14,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 09:02:02,0.0286,0.1873,0,0.0000,47.14,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:02:04,0.0214,0.1638,0,0.0000,45.18,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:02:07,0.0144,0.1836,0,0.0000,35.03,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:02:09,0.0074,0.0697,0,0.0000,38.22,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 09:02:11,0.0130,0.1104,0,0.0000,35.42,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:02:14,0.0271,0.1866,0,0.0000,36.49,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:02:16,0.0258,0.1862,0,0.0000,42.68,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:02:18,0.0051,0.0540,0,0.0000,32.67,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 09:02:21,0.0044,0.0448,0,0.0000,20.63,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 09:02:23,0.0359,0.1933,0,0.0000,25.85,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:02:25,0.0122,0.1846,0,0.0000,25.14,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:02:28,0.0228,0.1759,0,0.0000,22.09,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:02:30,0.0318,0.1887,0,0.0000,37.79,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:02:33,0.0142,0.1122,0,0.0000,36.23,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:02:35,0.0111,0.1223,0,0.0000,28.96,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:02:37,0.0080,0.0705,0,0.0000,25.45,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 09:02:40,0.0198,0.1861,0,0.0000,41.04,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:02:42,0.0081,0.0573,0,0.0000,35.28,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 09:02:44,0.0305,0.1855,0,0.0000,29.06,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:02:47,0.0124,0.1097,0,0.0000,26.16,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:02:49,0.0142,0.1366,0,0.0000,37.44,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:02:51,0.0217,0.1892,0,0.0000,33.86,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:02:54,0.0253,0.1859,0,0.0000,30.59,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:02:56,0.0201,0.1377,0,0.0000,45.93,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:02:58,0.0221,0.1911,0,0.0000,24.88,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:03:01,0.0166,0.1258,0,0.0000,20.33,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:03:03,0.0221,0.1859,0,0.0000,35.16,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:03:06,0.0068,0.0763,0,0.0000,38.41,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 09:03:08,0.0161,0.1696,0,0.0000,43.56,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:03:10,0.0239,0.1943,0,0.0000,30.43,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:03:13,0.0197,0.1390,0,0.0000,36.65,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:03:15,0.0264,0.1891,0,0.0000,36.02,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:03:17,0.0245,0.1937,0,0.0000,24.23,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:03:20,0.0113,0.1301,0,0.0000,32.74,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:03:22,0.0168,0.1326,0,0.0000,20.70,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:03:24,0.0103,0.1191,0,0.0000,34.07,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:03:27,0.0168,0.1825,0,0.0000,47.42,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:03:29,0.0298,0.1874,0,0.0000,40.28,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:03:31,0.0246,0.1859,0,0.0000,49.82,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:03:34,0.0301,0.1886,0,0.0000,20.53,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:03:36,0.0097,0.1180,0,0.0000,30.09,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 09:03:39,0.0224,0.1780,0,0.0000,40.55,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:03:41,0.0250,0.1726,0,0.0000,36.79,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:03:43,0.0225,0.1731,0,0.0000,22.35,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:03:46,0.0045,0.0698,0,0.0000,21.90,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 09:03:48,0.0188,0.1858,0,0.0000,40.16,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:03:50,0.0059,0.0823,0,0.0000,31.47,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 09:03:53,0.0250,0.1875,0,0.0000,22.02,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:03:55,0.0215,0.1684,0,0.0000,24.72,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:03:57,0.0002,0.0021,0,0.0000,10.75,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 09:04:00,0.0079,0.0682,0,0.0000,37.23,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 09:04:02,0.0118,0.1122,0,0.0000,35.42,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:04:05,0.0197,0.1842,0,0.0000,32.52,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:04:07,0.0246,0.1856,0,0.0000,47.75,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:04:09,0.0133,0.1623,0,0.0000,42.48,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:04:12,0.0297,0.1909,0,0.0000,38.41,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:04:14,0.0207,0.1884,0,0.0000,38.85,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:04:16,0.0040,0.0398,0,0.0000,17.99,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 09:04:19,0.0348,0.1925,0,0.0000,18.31,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:04:21,0.0298,0.1872,0,0.0000,30.61,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:04:23,0.0269,0.1845,0,0.0000,31.82,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:04:26,0.0124,0.1848,0,0.0000,30.26,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:04:28,0.0181,0.1598,0,0.0000,40.53,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:04:31,0.0224,0.1871,0,0.0000,39.73,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:04:33,0.0274,0.1869,0,0.0000,32.24,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:04:35,0.0124,0.1336,0,0.0000,34.78,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:04:38,0.0201,0.1588,0,0.0000,29.23,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:04:40,0.0030,0.0512,0,0.0000,9.10,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 09:04:42,0.0298,0.1879,0,0.0000,36.44,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:04:45,0.0052,0.0795,0,0.0000,35.56,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 09:04:47,0.0092,0.1851,0,0.0000,29.60,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 09:04:50,0.0001,0.0005,0,0.0000,-2.31,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 09:04:52,0.0300,0.1877,0,0.0000,23.71,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:04:54,0.0260,0.1862,0,0.0000,19.81,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:04:57,0.0230,0.1469,0,0.0000,35.38,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:04:59,0.0200,0.1832,0,0.0000,44.99,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:05:01,0.0160,0.1268,0,0.0000,42.07,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:05:04,0.0253,0.1899,0,0.0000,36.68,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:05:06,0.0222,0.1866,0,0.0000,28.94,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:05:08,0.0001,0.0005,0,0.0000,-2.28,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 09:05:11,0.0173,0.1793,0,0.0000,24.42,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:05:13,0.0251,0.1847,0,0.0000,43.75,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:05:15,0.0264,0.1875,0,0.0000,45.81,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:05:18,0.0275,0.1904,0,0.0000,41.54,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:05:20,0.0164,0.1810,0,0.0000,21.78,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:05:22,0.0240,0.1923,0,0.0000,14.97,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:05:25,0.0139,0.1859,0,0.0000,35.73,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:05:27,0.0113,0.1074,0,0.0000,32.61,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:05:29,0.0109,0.1255,0,0.0000,38.41,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:05:32,0.0157,0.1106,0,0.0000,40.60,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:05:34,0.0335,0.1914,0,0.0000,27.12,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:05:37,0.0125,0.0784,0,0.0000,41.87,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:05:39,0.0294,0.1865,0,0.0000,30.50,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:05:41,0.0258,0.1857,0,0.0000,45.42,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:05:44,0.0293,0.1711,0,0.0000,48.33,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:05:46,0.0023,0.0229,0,0.0000,26.53,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 09:05:48,0.0175,0.1671,0,0.0000,39.73,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:05:51,0.0164,0.1483,0,0.0000,31.67,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:05:53,0.0192,0.1884,0,0.0000,24.73,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:05:55,0.0170,0.1824,0,0.0000,24.58,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:05:58,0.0258,0.1909,0,0.0000,27.62,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:06:00,0.0180,0.1278,0,0.0000,41.83,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:06:02,0.0282,0.1877,0,0.0000,28.76,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:06:05,0.0138,0.1870,0,0.0000,13.68,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:06:07,0.0208,0.1862,0,0.0000,42.03,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:06:09,0.0177,0.1853,0,0.0000,36.98,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:06:12,0.0232,0.1910,0,0.0000,29.57,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:06:14,0.0161,0.1610,0,0.0000,46.17,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:06:16,0.0172,0.1873,0,0.0000,33.72,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:06:19,0.0221,0.1850,0,0.0000,24.13,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:06:21,0.0116,0.0961,0,0.0000,24.63,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:06:23,0.0276,0.1890,0,0.0000,37.77,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:06:26,0.0177,0.1886,0,0.0000,23.20,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:06:28,0.0160,0.1566,0,0.0000,38.05,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:06:30,0.0255,0.1854,0,0.0000,24.34,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:06:33,0.0253,0.1849,0,0.0000,39.79,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:06:35,0.0263,0.1784,0,0.0000,46.68,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:06:37,0.0162,0.1724,0,0.0000,23.35,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:06:40,0.0128,0.1443,0,0.0000,34.22,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:06:42,0.0280,0.1885,0,0.0000,30.55,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:06:45,0.0083,0.0953,0,0.0000,35.25,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 09:06:47,0.0118,0.1164,0,0.0000,29.13,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:06:49,0.0369,0.1877,0,0.0000,32.63,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:06:52,0.0262,0.1885,0,0.0000,28.23,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:06:54,0.0220,0.1874,0,0.0000,18.17,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:06:56,0.0198,0.1879,0,0.0000,33.98,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:06:59,0.0132,0.1452,0,0.0000,38.17,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:07:01,0.0204,0.1860,0,0.0000,38.77,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:07:03,0.0108,0.0930,0,0.0000,29.70,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:07:06,0.0142,0.1634,0,0.0000,39.67,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:07:08,0.0066,0.1150,0,0.0000,23.72,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 09:07:10,0.0277,0.1881,0,0.0000,22.93,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:07:13,0.0204,0.1627,0,0.0000,29.31,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:07:15,0.0213,0.1937,0,0.0000,24.43,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:07:18,0.0258,0.1902,0,0.0000,15.24,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:07:20,0.0151,0.1866,0,0.0000,41.18,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:07:22,0.0080,0.0894,0,0.0000,23.21,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 09:07:25,0.0237,0.1872,0,0.0000,28.25,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:07:27,0.0237,0.1867,0,0.0000,24.88,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:07:29,0.0201,0.1879,0,0.0000,31.30,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:07:32,0.0303,0.1871,0,0.0000,27.93,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:07:34,0.0130,0.1004,0,0.0000,30.06,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:07:36,0.0253,0.1893,0,0.0000,38.46,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:07:39,0.0318,0.1897,0,0.0000,23.72,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:07:41,0.0029,0.0543,0,0.0000,1.75,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 09:07:44,0.0309,0.1884,0,0.0000,33.48,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:07:46,0.0302,0.1931,0,0.0000,22.65,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:07:48,0.0048,0.0770,0,0.0000,16.92,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 09:07:51,0.0287,0.1978,0,0.0000,19.93,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:07:53,0.0276,0.1924,0,0.0000,26.38,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:07:55,0.0055,0.0716,0,0.0000,31.66,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 09:07:58,0.0065,0.0744,0,0.0000,38.16,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 09:08:00,0.0333,0.1884,0,0.0000,35.84,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:08:02,0.0186,0.1483,0,0.0000,35.67,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:08:05,0.0163,0.1362,0,0.0000,36.75,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:08:07,0.0173,0.1659,0,0.0000,34.30,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:08:09,0.0104,0.0895,0,0.0000,30.31,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:08:12,0.0245,0.1851,0,0.0000,29.76,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:08:14,0.0181,0.1321,0,0.0000,31.82,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:08:16,0.0260,0.1778,0,0.0000,28.33,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:08:19,0.0285,0.1887,0,0.0000,25.01,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:08:21,0.0321,0.1875,0,0.0000,24.77,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:08:24,0.0139,0.1208,0,0.0000,40.89,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:08:26,0.0328,0.1928,0,0.0000,44.10,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:08:28,0.0163,0.1292,0,0.0000,32.37,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:08:31,0.0179,0.1484,0,0.0000,36.65,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:08:33,0.0249,0.1853,0,0.0000,24.72,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:08:35,0.0018,0.0167,0,0.0000,19.93,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 09:08:38,0.0422,0.1873,0,0.0000,25.57,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:08:40,0.0164,0.1670,0,0.0000,36.75,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:08:42,0.0207,0.1871,0,0.0000,32.43,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:08:45,0.0272,0.1940,0,0.0000,22.80,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:08:47,0.0270,0.1869,0,0.0000,19.71,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:08:50,0.0207,0.1873,0,0.0000,28.72,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:08:52,0.0301,0.1844,0,0.0000,25.71,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:08:54,0.0092,0.0728,0,0.0000,27.60,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 09:08:57,0.0245,0.1880,0,0.0000,31.55,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:08:59,0.0204,0.1848,0,0.0000,41.71,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:09:02,0.0162,0.1470,0,0.0000,26.79,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:09:04,0.0285,0.1903,0,0.0000,34.72,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:09:06,0.0236,0.1973,0,0.0000,26.87,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:09:09,0.0196,0.1738,0,0.0000,34.68,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:09:11,0.0186,0.1501,0,0.0000,20.38,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:09:13,0.0242,0.1815,0,0.0000,20.94,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:09:16,0.0229,0.1870,0,0.0000,32.01,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:09:18,0.0268,0.1881,0,0.0000,37.11,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:09:21,0.0208,0.1796,0,0.0000,25.22,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:09:23,0.0287,0.1839,0,0.0000,39.61,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:09:25,0.0196,0.1866,0,0.0000,34.13,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:09:28,0.0017,0.0324,0,0.0000,2.03,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 09:09:30,0.0011,0.0222,0,0.0000,-2.33,Muito baixo (Silêncio),Also invited 1; Sala Up
2026-05-25 09:09:32,0.0117,0.1540,0,0.0000,34.35,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:09:35,0.0310,0.1877,0,0.0000,40.52,Baixo (Ruído baixo/OK),Also invited 1; Sala Up
2026-05-25 09:09:37,0.0264,0.1880,0,0.0000,27.49,Muito baixo (Ruído baixo/OK),Also invited 1; Sala Up
